user,device,time,battery_level,battery_status,battery_health,battery_adaptor
jd9INuQ5BBlW,OWd1Uau8POix,1578573272.049,91,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578573392.049,92,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578573632.05,93,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578573752.051,94,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578573992.051,95,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578574172.074,96,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578574412.048,97,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578574652.053,98,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578574772.058,99,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578574892.17,100,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578575552.043,100,2,2,1
jd9INuQ5BBlW,OWd1Uau8POix,1578576134.05,100,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578576733.946,100,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578577052.455,99,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578577539.28,99,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578577933.968,98,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578578405.973,98,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578579133.957,97,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578579238.116,97,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578580333.942,96,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578581425.703,95,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578581971.957,95,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578582098.285,94,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578583333.935,94,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578583438.289,93,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578583748.945,93,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578584533.97,92,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578584697.32,92,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578585478.104,91,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578585513.316,91,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578586333.974,90,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578586431.832,90,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578587464.796,89,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578588694.053,89,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578588781.979,88,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578589333.934,88,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578589630.586,87,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578589933.925,87,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578590605.055,86,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578591551.863,85,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578592511.806,84,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578594061.149,83,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578594733.956,82,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578596118.659,81,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578596719.37,80,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578597417.434,80,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578598196.147,79,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578598302.291,78,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578598683.096,78,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578599101.372,77,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578599563.585,77,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578600733.955,76,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578601264.062,75,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578602533.962,74,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578603733.939,73,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578604237.262,73,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578604933.966,72,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578605533.959,71,3,2,0
jd9INuQ5BBlW,OWd1Uau8POix,1578605946.8,71,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565002858.6,47,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565003015.8,46,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565004654.196,45,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565007726.193,44,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565011289.716,43,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565015017.076,42,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565018642.042,41,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565022359.156,40,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565025943.156,39,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565029250.685,38,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565032988.267,37,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565036797.558,36,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565040596.595,35,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565044416.115,34,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565048153.71,33,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565051973.231,32,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565055782.508,31,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565059581.562,30,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565063380.592,29,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565067169.397,28,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565070917.244,27,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565074706.029,26,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565078484.597,25,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565082201.711,24,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565085949.553,23,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565089369.727,22,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565093168.751,21,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565097090.679,20,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565100848.759,19,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565104586.351,18,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565108313.711,17,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565111959.155,16,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565115737.714,15,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565119516.274,14,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565123284.597,13,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565127052.919,12,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565130688.109,11,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565134579.315,10,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565138368.113,9,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565142156.917,8,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565145920.122,7,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565149693.56,6,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565157429.879,5,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565158023.796,4,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565160812.66,3,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565163085.679,3,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565163400.808,2,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565163431.308,2,-1,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565163431.323,2,-1,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565290565.6,2,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565290567.192,2,-3,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565290621.298,3,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565290908.573,4,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565291179.93,5,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565291379.6,6,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565291845.521,7,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565292111.759,8,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565292383.116,9,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565292654.492,10,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565292966.811,11,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565293111.077,11,3,2,0
iGyXetHE3S8u,Cq9vueHh3zVs,1565293456.869,11,2,2,2
iGyXetHE3S8u,Cq9vueHh3zVs,1565293458.054,11,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565293591.448,12,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565293693.836,13,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565293785.988,14,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565293878.156,15,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565293970.318,16,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294062.472,17,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294164.882,18,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294257.04,19,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294359.434,20,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294451.589,21,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294543.754,22,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294635.908,23,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294728.07,24,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294830.468,25,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565294922.636,26,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295025.034,27,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295117.203,28,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295209.357,29,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295301.518,30,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295403.921,31,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295506.317,32,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295598.467,33,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295700.873,34,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295793.023,35,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295895.43,36,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565295987.588,37,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296089.995,38,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296171.91,39,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296264.067,40,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296366.473,41,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296458.637,42,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296561.032,43,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296653.194,44,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296755.585,45,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296857.989,46,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565296950.145,47,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297052.548,48,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297144.704,49,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297236.875,50,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297329.034,51,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297431.441,52,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297523.6,53,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297625.994,54,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297718.146,55,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297820.558,56,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565297953.678,57,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298056.082,58,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298168.717,59,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298260.872,60,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298353.038,61,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298465.667,62,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298568.067,63,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298660.238,64,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298762.641,65,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298865.039,66,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565298957.196,67,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299049.361,68,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299141.525,69,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299254.153,70,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299356.556,71,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299458.953,72,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299551.103,73,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299663.742,74,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299755.904,75,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299848.074,76,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565299960.718,77,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565300063.114,78,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565300165.505,79,2,2,1
iGyXetHE3S8u,Cq9vueHh3zVs,1565300257.671,80,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565002971.193,44,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565011289.716,43,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565015017.076,42,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565018642.042,41,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565022359.156,40,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565025943.156,39,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565029250.685,38,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565032988.267,37,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565036797.558,36,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565040596.595,35,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565044416.115,34,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565048153.71,33,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565051973.231,32,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565055782.508,31,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565059581.562,30,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565063380.592,29,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565067169.397,28,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565070917.244,27,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565074706.029,26,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565078484.597,25,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565082201.711,24,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565085949.553,23,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565089369.727,22,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565093168.751,21,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565097090.679,20,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565100848.759,19,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565104586.351,18,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565108313.711,17,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565111959.155,16,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565115737.714,15,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565119516.274,14,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565123284.597,13,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565127052.919,12,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565130688.109,11,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565134579.315,10,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565138368.113,9,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565142156.917,8,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565145920.122,7,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565149693.56,6,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565157429.879,5,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565158023.796,4,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565160812.66,3,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565163085.679,3,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565163400.808,2,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565163431.308,2,-1,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565163431.323,2,-1,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565290565.6,2,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565290567.192,2,-3,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565290621.298,3,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565290908.573,4,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565291179.93,5,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565291379.6,6,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565291845.521,7,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565292111.759,8,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565292383.116,9,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565292654.492,10,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565292966.811,11,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565293111.077,11,3,2,0
dvWdLQesv21a,i8jmoIuoe12Mo,1565293456.869,11,2,2,2
dvWdLQesv21a,i8jmoIuoe12Mo,1565293458.054,11,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565293591.448,12,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565293693.836,13,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565293785.988,14,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565293878.156,15,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565293970.318,16,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294062.472,17,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294164.882,18,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294257.04,19,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294359.434,20,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294451.589,21,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294543.754,22,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294635.908,23,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294728.07,24,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294830.468,25,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565294922.636,26,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295025.034,27,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295117.203,28,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295209.357,29,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295301.518,30,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295403.921,31,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295506.317,32,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295598.467,33,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295700.873,34,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295793.023,35,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295895.43,36,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565295987.588,37,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296089.995,38,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296171.91,39,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296264.067,40,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296366.473,41,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296458.637,42,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296561.032,43,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296653.194,44,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296755.585,45,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296857.989,46,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565296950.145,47,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297052.548,48,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297144.704,49,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297236.875,50,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297329.034,51,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297431.441,52,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297523.6,53,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297625.994,54,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297718.146,55,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297820.558,56,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565297953.678,57,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298056.082,58,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298168.717,59,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298260.872,60,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298353.038,61,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298465.667,62,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298568.067,63,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298660.238,64,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298762.641,65,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298865.039,66,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565298957.196,67,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299049.361,68,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299141.525,69,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299254.153,70,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299356.556,71,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299458.953,72,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299551.103,73,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299663.742,74,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299755.904,75,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299848.074,76,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565299960.718,77,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565300063.114,78,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565300165.505,79,2,2,1
dvWdLQesv21a,i8jmoIuoe12Mo,1565150015.671,80,2,2,1